"","Year","Haul","Haul_rate","Lat_Start","Long_Start","Tow_dist_km","Tow_minutes"
"430",2011,5,NA,64,-166.103166666667,1.852,27.4
"431",2011,6,NA,63.9931666666667,-165.736666666667,1.852,27.2
"432",2011,7,"r",64,-165.734166666667,1.852,27.2
"433",2011,8,NA,63.8383333333333,-165.692666666667,1.852,27
"434",2011,9,NA,63.8338333333333,-166.101,1.852,26.6
"435",2011,10,NA,63.8333333333333,-166.4725,1.852,27.3
"436",2011,11,NA,63.6708333333333,-166.472333333333,1.852,27
"437",2011,12,NA,63.675,-166.090166666667,1.852,26.7
"438",2011,13,NA,63.6638333333333,-165.723833333333,1.852,27.2
"439",2011,14,NA,63.668,-165.343333333333,1.852,27.3
"440",2011,15,NA,63.6621666666667,-164.9725,1.4816,21.5
"441",2011,16,NA,63.8283333333333,-164.976833333333,1.852,26.7
"442",2011,17,NA,63.8278333333333,-165.354166666667,1.852,26.3
"443",2011,18,"r",63.8348333333333,-165.350166666667,1.852,26.8
"444",2011,19,NA,63.999,-165.364166666667,1.852,27.6
"445",2011,20,NA,63.9988333333333,-164.9735,1.852,27.1
"446",2011,21,NA,64.0013333333333,-164.594833333333,1.852,27.5
"447",2011,22,NA,63.9996666666667,-164.2115,1.852,27.5
"448",2011,23,NA,64.0033333333333,-163.853,1.852,27.8
"449",2011,24,NA,63.999,-163.477666666667,1.852,26.5
"450",2011,25,NA,63.9988333333333,-163.103333333333,1.852,27.6
"451",2011,26,NA,63.9915,-162.726,1.852,27.6
"452",2011,27,NA,63.8353333333333,-162.3425,1.852,27.4
"453",2011,28,NA,63.8331666666667,-161.958666666667,1.59272,23.1
"454",2011,29,NA,63.9941666666667,-162.306833333333,1.852,27
"455",2011,30,NA,64.167,-162.294666666667,1.852,27.1
"456",2011,31,NA,64.1648333333333,-162.543166666667,1.852,26.1
"457",2011,32,NA,64.1673333333333,-163.065166666667,1.35196,20
"458",2011,33,NA,64.1668333333333,-163.447833333333,1.852,26.7
"459",2011,34,NA,64.1665,-163.8305,1.852,26.9
"460",2011,35,NA,64.1671666666667,-164.212,1.852,27
"461",2011,36,NA,64.1666666666667,-164.589166666667,1.852,26.5
"462",2011,37,NA,64.1665,-164.967,1.852,27.4
"463",2011,38,NA,64.3335,-165.747333333333,1.852,27.2
"464",2011,39,"r",64.3328333333333,-165.744166666667,1.852,27.1
"465",2011,40,NA,64.3328333333333,-166.1135,1.852,26.6
"466",2011,41,"r",64.3331666666667,-166.1165,1.852,26.2
"467",2011,42,NA,64.1665,-166.109666666667,1.852,26.7
"468",2011,43,NA,64.166,-165.731166666667,1.852,26.8
"469",2011,44,NA,64.1668333333333,-165.350833333333,1.852,26.8
"470",2011,45,NA,63.8328333333333,-164.592,1.852,26.8
"471",2011,46,NA,63.8351666666667,-164.218166666667,1.852,27.2
"472",2011,47,NA,63.8333333333333,-163.841,1.852,26.5
"473",2011,48,NA,63.8281666666667,-163.439333333333,1.852,27.1
"474",2011,49,NA,63.8466666666667,-163.1145,1.852,27.1
"475",2011,50,NA,63.8341666666667,-162.713833333333,1.852,26.8
"476",2011,51,NA,63.8445,-161.601166666667,1.50012,22.1
"477",2011,52,NA,64.3203333333333,-163.465833333333,1.852,26.8
"478",2011,53,"d",64.3363333333333,-163.821,0.22224,3.1
"479",2011,54,NA,64.3325,-163.818833333333,1.852,27.3
"480",2011,55,NA,64.3343333333333,-164.2085,1.50012,21.3
"481",2011,56,NA,64.495,-163.850333333333,1.88904,27.2
"482",2011,57,NA,64.4996666666667,-164.196,1.852,27.3
"483",2011,58,NA,64.3336666666667,-164.5875,1.852,27.6
"484",2011,59,NA,64.3305,-164.954833333333,1.852,27.5
"485",2011,60,NA,64.3316666666667,-165.3575,1.852,27.2
"486",2011,61,NA,64.3196666666667,-162.31,1.852,27.1
"487",2011,62,NA,64.3328333333333,-161.913833333333,1.852,27.1
"488",2011,63,NA,64.4993333333333,-161.896166666667,1.852,26.5
"489",2011,64,NA,64.6411666666667,-161.359333333333,1.852,25.3
"490",2011,65,NA,64.1681666666667,-161.163666666667,1.4816,22.1
"491",2011,66,NA,64.006,-161.597666666667,1.4816,21.6
"492",2011,67,NA,64.1671666666667,-161.543333333333,1.852,27.4
"493",2011,68,NA,64.1658333333333,-161.924,1.852,26.3
"494",2011,69,NA,64.0163333333333,-161.953833333333,1.852,27.1
"495",2011,70,"r",64.0168333333333,-161.958333333333,1.852,27.5
"496",2011,71,NA,64.4333333333333,-166.130166666667,1.6668,24.1
"497",2014,1,NA,64.3321666666667,-165.357333333333,1.852,27
"498",2014,2,NA,64.329,-165.747,1.852,30
"499",2014,3,NA,64.3333333333333,-166.1135,1.852,29
"500",2014,4,NA,64.167,-165.886333333333,1.852,28
"501",2014,5,NA,64.1683333333333,-166.364,1.852,30
"502",2014,6,NA,64.3333333333333,-164.5945,1.852,29
"503",2014,7,NA,64.1665,-164.5905,1.852,30
"504",2014,8,NA,64.1665,-164.2085,1.852,29
"505",2014,9,NA,64.0003333333333,-163.834666666667,1.852,29
"506",2014,10,NA,64.0001666666667,-163.455333333333,1.852,30
"507",2014,11,NA,64.0001666666667,-163.077666666667,1.852,30
"508",2014,12,NA,64.0003333333333,-162.694666666667,1.852,30
"509",2014,13,NA,63.9998333333333,-162.319,1.852,29
"510",2014,14,NA,64.3335,-162.289333333333,1.852,30
"511",2014,15,NA,64.1666666666667,-162.303833333333,1.852,26
"512",2014,16,NA,64.1666666666667,-162.685333333333,1.852,30
"513",2014,17,NA,64.167,-163.066,1.852,30
"514",2014,18,NA,64.167,-163.447666666667,1.852,29
"515",2014,19,NA,64.1668333333333,-163.828333333333,1.852,29
"516",2014,20,NA,64.4881666666667,-164.1995,1.852,30
"517",2014,21,NA,64.5,-163.814333333333,1.852,30
"518",2014,22,NA,64.3331666666667,-163.4385,1.852,30
"519",2014,23,NA,64.3326666666667,-163.819333333333,1.852,30
"520",2014,24,NA,64.3331666666667,-164.204666666667,1.852,30
"521",2014,25,NA,64,-164.214,1.852,30
"522",2014,26,NA,64,-164.590833333333,1.852,30
"523",2014,27,NA,64,-164.969833333333,1.852,28
"524",2014,28,NA,64.0001666666667,-165.3475,1.852,30
"525",2014,29,NA,64.1665,-164.970666666667,1.852,30
"526",2014,30,NA,60.1668333333333,-165.3515,1.852,29
"527",2014,31,NA,64.3335,-166.501833333333,1.852,29
"528",2014,32,NA,64.1666666666667,-166.492666666667,1.852,30
"529",2014,33,NA,64.0003333333333,-166.863666666667,1.852,29
"530",2014,34,NA,63.9998333333333,-166.4835,1.852,29
"531",2014,35,NA,64.0001666666667,-166.105166666667,1.852,30
"532",2014,36,NA,63.9998333333333,-165.7265,1.852,29
"533",2014,37,NA,63.8335,-165.7225,1.852,29
"534",2014,38,NA,63.8335,-165.346166666667,1.852,29
"535",2014,39,NA,63.8333333333333,-164.969666666667,1.852,29
"536",2014,40,NA,63.6666666666667,-164.970166666667,1.852,29
"537",2014,41,NA,63.6665,-165.344333333333,1.852,30
"538",2014,42,NA,63.667,-165.716333333333,1.852,29
"539",2014,43,NA,63.6663333333333,-166.0925,1.852,30
"540",2014,44,NA,63.6658333333333,-166.467333333333,1.852,30
"541",2014,45,NA,63.8326666666667,-166.474333333333,1.852,29
"542",2014,46,NA,63.8331666666667,-166.0985,1.852,29
"543",2014,47,NA,64.3315,-164.959833333333,1.852,30
"544",2017,1,NA,64.334,-165.355666666667,1.852,29
"545",2017,2,NA,64.333,-165.7525,1.852,28
"546",2017,3,NA,64.333,-166.132166666667,1.852,30
"547",2017,4,NA,64.3336666666667,-166.5005,1.852,30
"548",2017,5,NA,64.1723333333333,-166.482833333333,1.852,30
"549",2017,6,NA,64.0025,-166.864666666667,1.852,30
"550",2017,7,NA,64.0351666666667,-166.4905,1.852,30
"551",2017,8,NA,63.8451666666667,-166.474833333333,1.852,30
"552",2017,9,NA,63.6731666666667,-166.465833333333,1.852,29
"553",2017,10,NA,63.6666666666667,-166.075833333333,1.852,30
"554",2017,11,NA,63.6673333333333,-165.7025,1.852,30
"555",2017,12,NA,63.662,-165.346666666667,1.852,30
"556",2017,13,NA,63.6666666666667,-164.956,1.852,30
"557",2017,14,NA,63.8386666666667,-164.970666666667,1.852,30
"558",2017,15,NA,63.8368333333333,-165.356666666667,1.852,31
"559",2017,16,NA,NA,NA,1.852,30
"560",2017,17,NA,63.8366666666667,-166.108833333333,1.852,29
"561",2017,18,NA,64.0018333333333,-166.1085,1.852,30
"562",2017,19,NA,64.1711666666667,-166.101833333333,1.852,30
"563",2017,20,NA,64.1708333333333,-165.730833333333,1.852,30
"564",2017,21,NA,NA,NA,1.852,30
"565",2017,22,NA,64.0015,-165.341333333333,1.852,30
"566",2017,23,NA,64.0005,-164.981166666667,1.852,30
"567",2017,24,NA,64.0021666666667,-164.600166666667,1.852,30
"568",2017,25,NA,64.0003333333333,-164.200833333333,1.852,30
"569",2017,26,NA,64.0028333333333,-163.8265,1.852,30
"570",2017,27,NA,64.0021666666667,-163.4485,1.852,30
"571",2017,28,NA,64.0001666666667,-163.068833333333,1.852,30
"572",2017,29,NA,64.1665,-163.438166666667,1.852,30
"573",2017,30,NA,64.1668333333333,-163.837166666667,1.852,30
"574",2017,31,NA,64.167,-164.221166666667,1.852,30
"575",2017,32,NA,64.1668333333333,-164.601833333333,1.852,30
"576",2017,33,NA,64.167,-164.9825,1.852,30
"577",2017,34,NA,64.1678333333333,-165.364,1.852,30
"578",2017,35,NA,64.326,-164.917833333333,1.852,30
"579",2017,36,NA,64.333,-164.600166666667,1.852,22
"580",2017,37,NA,64.3335,-164.214166666667,1.852,25
"581",2017,38,NA,64.503,-164.202833333333,1.852,24
"582",2017,39,NA,64.503,-163.821,1.852,24
"583",2017,40,NA,64.3368333333333,-163.8265,1.852,25
"584",2017,41,NA,64.335,-163.434333333333,1.852,24
"585",2017,42,NA,64.1646666666667,-163.074833333333,1.852,25
"586",2017,43,NA,64.1641666666667,-162.683333333333,1.852,23
"587",2017,44,NA,64.1643333333333,-162.309333333333,1.852,24
"588",2017,45,NA,64.3348333333333,-162.288666666667,1.852,23
"589",2017,46,NA,64.3331666666667,-161.9005,1.852,23
"590",2017,47,NA,64.1683333333333,-161.925333333333,1.852,24
"591",2017,48,NA,64.1648333333333,-161.541666666667,1.852,24
"592",2017,49,NA,63.9963333333333,-161.565166666667,1.852,24
"593",2017,50,NA,63.8335,-161.573166666667,1.852,25
"594",2017,51,NA,63.8333333333333,-161.951666666667,1.852,24
"595",2017,52,NA,64,-161.936666666667,1.852,24
"596",2017,53,NA,64.0018333333333,-162.317166666667,1.852,24
"597",2017,54,NA,63.8303333333333,-162.3405,1.852,24
"598",2017,55,NA,64.002,-162.705666666667,1.852,24
"599",2017,56,NA,63.8336666666667,-163.096166666667,1.852,24
"600",2017,57,NA,63.8331666666667,-163.471,1.852,24
"601",2017,58,NA,63.8318333333333,-163.8315,1.852,24
"602",2017,59,NA,63.8325,-164.226166666667,1.852,24
"603",2017,60,NA,63.8298333333333,-164.591333333333,1.852,24
"604",2018,1,NA,64.3335,-165.732,1.852,25
"605",2018,2,NA,64.3336666666667,-166.139166666667,1.852,23
"606",2018,3,NA,64.3333333333333,-166.519666666667,1.852,24
"607",2018,4,NA,64.1758333333333,-166.504833333333,1.852,24
"608",2018,5,NA,64.0076666666667,-166.493833333333,1.852,24
"609",2018,6,NA,63.8393333333333,-166.478666666667,1.852,23
"610",2018,7,NA,63.6745,-166.4785,1.852,24
"611",2018,8,NA,63.666,-166.113333333333,1.852,24
"612",2018,9,NA,63.6726666666667,-165.7305,1.852,24
"613",2018,10,NA,63.6628333333333,-165.368666666667,1.852,24
"614",2018,11,NA,63.6691666666667,-164.995166666667,1.852,23
"615",2018,12,NA,63.8426666666667,-164.970666666667,1.852,24
"616",2018,13,NA,63.842,-165.3535,1.852,25
"617",2018,14,NA,63.8365,-165.729666666667,1.852,25
"618",2018,15,NA,63.8391666666667,-166.099333333333,1.852,24
"619",2018,16,NA,64.0076666666667,-166.105666666667,1.852,24
"620",2018,17,NA,64.174,-166.108666666667,1.852,25
"621",2018,18,NA,64.162,-165.744833333333,1.852,24
"622",2018,19,NA,63.9936666666667,-165.735666666667,1.852,24
"623",2018,20,NA,64,-165.371333333333,1.852,25
"624",2018,21,NA,64,-164.979666666667,1.852,24
"625",2018,22,NA,64.0003333333333,-164.571666666667,1.852,25
"626",2018,23,NA,63.8326666666667,-164.072,1.852,24
"627",2018,24,NA,63.8235,-164.218,1.852,25
"628",2018,25,NA,63.9918333333333,-164.215833333333,1.852,25
"629",2018,26,NA,65.9996666666667,-163.8625,1.852,24
"630",2018,27,NA,63.8333333333333,-163.861833333333,1.852,24
"631",2018,28,NA,63.0828333333333,-163.487166666667,1.852,24
"632",2018,29,NA,64.0003333333333,-163.470833333333,1.852,24
"633",2018,30,NA,64.1665,-163.431833333333,1.852,24
"634",2018,31,NA,64.1666666666667,-163.811166666667,1.852,25
"635",2018,32,NA,64.1668333333333,-164.191666666667,1.852,24
"636",2018,33,NA,64.1668333333333,-164.570166666667,1.852,24
"637",2018,34,NA,64.1666666666667,-164.981166666667,1.852,24
"638",2018,35,NA,64.1663333333333,-165.3685,1.852,24
"639",2018,36,NA,64.3268333333333,-164.978833333333,1.852,24
"640",2018,37,NA,64.3328333333333,-165.372666666667,1.852,24
"641",2018,38,NA,64.3325,-164.615,1.852,24
"642",2018,39,NA,64.3336666666667,-164.223833333333,1.852,24
"643",2018,40,NA,64.5003333333333,-164.220333333333,1.852,25
"644",2018,41,NA,64.4998333333333,-165.8345,1.852,24
"645",2018,42,NA,64.3333333333333,-163.832833333333,1.852,24
"646",2018,43,NA,64.3336666666667,-163.454833333333,1.852,23
"647",2018,44,NA,64.1706666666667,-163.054166666667,1.852,24
"648",2018,45,NA,64.0055,-163.062833333333,1.852,24
"649",2018,46,NA,63.8331666666667,-163.103666666667,1.852,24
"650",2018,47,NA,63.8343333333333,-162.7295,1.852,25
"651",2018,48,NA,64.0001666666667,-162.718166666667,1.852,24
"652",2018,49,NA,64.0001666666667,-162.3345,1.852,24
"653",2018,50,NA,63.8401666666667,-162.336833333333,1.852,24
"654",2018,51,NA,63.8331666666667,-161.979,1.852,24
"655",2018,52,NA,63.994,-161.955,1.852,24
"656",2018,53,NA,63.8383333333333,-161.571833333333,1.852,24
"657",2018,54,NA,63.994,-161.556333333333,1.852,24
"658",2018,55,NA,64.1601666666667,-161.538,1.852,24
"659",2018,56,NA,64.167,-161.907,1.852,24
"660",2018,57,NA,64.3338333333333,-161.8945,1.852,24
"661",2018,58,NA,64.3375,-162.290166666667,1.852,24
"662",2018,59,NA,64.1666666666667,-162.329333333333,1.852,24
"663",2018,60,NA,64.164,-162.6875,1.852,24
"664",2019,1,NA,64.3345,-165.723666666667,1.852,23
"665",2019,2,NA,64.3338333333333,-166.094333333333,1.852,23
"666",2019,3,NA,64.167,-166.097833333333,1.852,24
"667",2019,4,NA,64.0008333333333,-166.095,1.852,23
"668",2019,5,NA,63.9998333333333,-165.748166666667,1.852,23
"669",2019,6,NA,64.1626666666667,-165.7435,1.852,24
"670",2019,7,NA,64.334,-166.484666666667,1.852,24
"671",2019,8,NA,64.1726666666667,-166.492,1.852,23
"672",2019,9,NA,64.0001666666667,-166.469333333333,1.852,24
"673",2019,10,NA,63.9913333333333,-165.365166666667,1.852,24
"674",2019,11,NA,64.1653333333333,-165.368333333333,1.852,24
"675",2019,12,NA,64.334,-165.374833333333,1.852,23
"676",2019,13,NA,64.3328333333333,-164.984333333333,1.852,23
"677",2019,14,NA,64.333,-164.6085,1.852,24
"678",2019,15,NA,64.3341666666667,-164.2195,1.852,24
"679",2019,16,NA,64.4998333333333,-164.2185,1.852,24
"680",2019,17,NA,64.4998333333333,-163.830666666667,1.852,24
"681",2019,18,NA,64.3328333333333,-163.8405,1.852,25
"682",2019,19,NA,64.3343333333333,-163.457833333333,1.852,24
"683",2019,20,NA,64.339,-162.287666666667,1.852,24
"684",2019,21,NA,64.3345,-161.919,1.852,24
"685",2019,22,NA,64.1643333333333,-161.530166666667,1.852,NA
"686",2019,23,NA,64.1671666666667,-161.908833333333,1.852,24
"687",2019,24,NA,64.1666666666667,-162.288166666667,1.852,24
"688",2019,25,NA,63.9998333333333,-162.335833333333,1.852,23
"689",2019,26,NA,64.0003333333333,-162.683166666667,1.852,24
"690",2019,27,NA,64.1668333333333,-162.671333333333,1.852,23
"691",2019,28,NA,64.1666666666667,-163.052,1.852,23
"692",2019,29,NA,63.9998333333333,-163.097333333333,1.852,23
"693",2019,30,NA,63.9996666666667,-163.476833333333,1.852,23
"694",2019,31,NA,63.9995,-163.846333333333,1.852,24
"695",2019,32,NA,63.8328333333333,-163.857,1.852,23
"696",2019,33,NA,63.834,-164.1995,1.852,24
"697",2019,34,NA,64,-164.196166666667,1.852,23
"698",2019,35,NA,64.0001666666667,-164.574,1.852,24
"699",2019,36,NA,63.8338333333333,-164.581833333333,1.852,24
"700",2019,37,NA,63.8338333333333,-164.9905,1.852,24
"701",2019,38,NA,63.6748333333333,-164.9715,1.852,24
"702",2019,39,NA,63.667,-165.326833333333,1.852,24
"703",2019,40,NA,63.673,-165.702,1.852,25
"704",2019,41,NA,63.6703333333333,-166.08,1.852,24
"705",2019,42,NA,63.671,-166.452166666667,1.852,23
"706",2019,43,NA,63.8381666666667,-166.465,1.852,23
"707",2019,44,NA,63.836,-166.1045,1.852,23
"708",2019,45,NA,63.8338333333333,-165.739666666667,1.852,24
"709",2019,46,NA,63.8331666666667,-165.3665,1.852,24
"710",2019,47,NA,64,-164.991,1.852,25
"711",2019,48,NA,64.1666666666667,-164.986333333333,1.852,24
"712",2019,49,NA,64.167,-164.605666666667,1.852,23
"713",2019,50,NA,64.1665,-164.226,1.852,24
"714",2019,51,NA,64.1668333333333,-163.8455,1.852,23
"715",2019,52,NA,64.1673333333333,-163.465166666667,1.852,24
"716",2020,1,NA,64.4998333333333,-164.217666666667,1.852,27
"717",2020,2,NA,64.5006666666667,-163.066666666667,1.852,22
"718",2020,3,NA,64.5001666666667,-163.500166666667,1.852,19
"719",2020,4,NA,64.3343333333333,-163.457833333333,1.852,24
"720",2020,5,NA,64.1511666666667,-163.453166666667,1.852,25
"721",2020,6,NA,64.168,-163.0655,1.852,23
"722",2020,7,NA,64.1795,-162.709833333333,1.852,24
"723",2020,8,NA,64.1843333333333,-162.3125,1.852,24
"724",2020,9,NA,64.3288333333333,-162.295333333333,1.852,26
"725",2020,10,NA,64.3228333333333,-161.934833333333,1.852,25
"726",2020,11,NA,64.1643333333333,-161.940666666667,1.852,25
"727",2020,12,NA,64.162,-161.544666666667,1.852,25
"728",2020,13,NA,64.0001666666667,-161.589833333333,1.852,24
"729",2020,14,NA,63.8476666666667,-161.612666666667,1.852,22
"730",2020,15,NA,63.825,-161.95,1.852,26
"731",2020,16,NA,64.0125,-161.941333333333,1.852,25
"732",2020,17,NA,63.989,-162.313,1.852,25
"733",2020,18,NA,63.8338333333333,-162.3575,1.852,22
"734",2020,19,NA,63.8345,-162.724,1.852,24
"735",2020,20,NA,63.9863333333333,-162.7275,1.852,25
"736",2020,21,NA,63.9938333333333,-163.0995,1.852,25
"737",2020,22,NA,63.8328333333333,-163.1225,1.852,26
"738",2020,23,NA,63.9971666666667,-163.526666666667,1.852,29
"739",2020,24,NA,63.8306666666667,-163.456666666667,1.852,24
"740",2020,25,NA,63.832,-163.845666666667,1.852,26
"741",2020,26,NA,63.8401666666667,-164.840166666667,1.852,22
"742",2020,27,NA,63.8341666666667,-164.501833333333,1.852,24
"743",2020,28,NA,63.9958333333333,-164.586666666667,1.852,26
"744",2020,29,NA,63.9886666666667,-164.242333333333,1.852,24
"745",2020,30,NA,64.0083333333333,-163.8505,1.852,26
"746",2020,31,NA,64.1673333333333,-163.833,1.852,25
"747",2020,32,NA,64.1668333333333,-164.1895,1.852,26
"748",2020,33,NA,64.327,-164.241833333333,1.852,24
"749",2020,34,NA,64.329,-164.609166666667,1.852,25
"750",2020,35,NA,64.3356666666667,-164.9615,1.852,27
"751",2020,36,NA,64.3383333333333,-165.354166666667,1.852,24
"752",2020,37,NA,64.335,-165.723666666667,1.852,24
"753",2020,38,NA,64.33,-166.100833333333,1.852,25
"754",2020,39,NA,64.325,-166.414333333333,1.852,25
"755",2020,40,NA,64.1546666666667,-166.472833333333,1.852,25
"756",2020,41,NA,64.004,-166.460166666667,1.852,26
"757",2020,42,NA,64.1766666666667,-166.025833333333,1.852,24
"758",2020,43,NA,64.1646666666667,-165.747666666667,1.852,25
"759",2020,44,NA,64.1623333333333,-165.377,1.852,NA
"760",2020,45,NA,64.1618333333333,-164.961166666667,1.852,25
"761",2020,46,NA,64.1631666666667,-164.601666666667,1.852,28
"762",2020,47,NA,64.0076666666667,-164.95,1.852,29
"763",2020,48,NA,64.002,-165.361166666667,1.852,24
"764",2020,49,NA,63.9923333333333,-165.7215,1.852,25
"765",2020,50,NA,63.9981666666667,-166.095833333333,1.852,24
"766",2020,51,NA,63.8396666666667,-166.104666666667,1.852,25
"767",2020,52,NA,63.819,-166.471666666667,1.852,24
"768",2020,53,NA,63.6706666666667,-166.456166666667,1.852,NA
"769",2020,54,NA,63.6738333333333,-166.073333333333,1.852,25
"770",2020,55,NA,63.6631666666667,-165.729166666667,1.852,24
"771",2020,56,NA,63.6501666666667,-165.353,1.852,28
"772",2020,57,NA,63.6645,-164.967,1.852,31
"773",2020,58,NA,63.837,-164.981166666667,1.852,26
"774",2020,59,NA,63.8315,-165.356166666667,1.852,19
"775",2020,60,NA,63.8355,-165.681833333333,1.852,26
"776",2021,1,NA,64.3275,-165.371666666667,1.852,21
"777",2021,2,NA,64.3338333333333,-165.729,1.852,22
"778",2021,3,NA,64.1695,-165.730666666667,1.852,23
"779",2021,4,NA,64.1608333333333,-166.115666666667,1.852,NA
"780",2021,5,NA,64.3343333333333,-166.123833333333,1.852,25
"781",2021,6,NA,64.3191666666667,-166.470333333333,1.852,19
"782",2021,7,NA,64.1518333333333,-166.4825,1.852,23
"783",2021,8,NA,64.0025,-166.483,1.852,23
"784",2021,9,NA,63.9983333333333,-166.11,1.852,23
"785",2021,10,NA,64.1651666666667,-165.3595,1.852,24
"786",2021,11,NA,64.1665,-164.98,1.852,22
"787",2021,12,NA,64.3306666666667,-165.597666666667,1.852,22
"788",2021,13,NA,64.3253333333333,-164.234166666667,1.852,25
"789",2021,14,NA,64.1733333333333,-164.225166666667,1.852,25
"790",2021,15,NA,64.003,-164.229,1.852,25
"791",2021,16,NA,64.0065,-164.6035,1.852,24
"792",2021,17,NA,64.0008333333333,-164.581666666667,1.852,26
"793",2021,18,NA,64.1645,-163.8725,1.852,23
"794",2021,19,NA,64.1645,-163.470833333333,1.852,25
"795",2021,20,NA,64.1661666666667,-163.098333333333,0.926,15
"796",2021,21,NA,64.1645,-164.740333333333,1.852,24
"797",2021,22,NA,64.166,-162.3015,1.852,22
"798",2021,23,NA,64.3216666666667,-162.305833333333,1.852,23
"799",2021,24,NA,63.9955,-162.2965,1.852,24
"800",2021,25,NA,63.993,-162.7415,1.852,23
"801",2021,26,NA,63.8405,-162.711666666667,1.852,24
"802",2021,27,NA,63.835,-162.352,1.852,22
"803",2021,28,NA,63.8493333333333,-163.127,1.852,22
"804",2021,29,NA,63.9816666666667,-163.103666666667,1.852,23
"805",2021,30,NA,63.9903333333333,-163.485166666667,1.852,22
"806",2021,31,NA,63.9953333333333,-163.8585,1.852,22
"807",2021,32,NA,63.9916666666667,-165.740166666667,1.852,23
"808",2021,33,NA,63.9981666666667,-165.368,1.852,22
"809",2021,34,NA,63.9973333333333,-164.982333333333,1.852,22
"810",2021,35,NA,64.4968333333333,-164.249,1.852,21
"811",2021,36,NA,64.4983333333333,-163.8425,1.852,21
"812",2021,37,NA,64.3318333333333,-163.838833333333,1.852,22
"813",2021,38,NA,64.3345,-163.469,1.852,21
"814",2021,39,NA,64.3253333333333,-164.9435,1.852,21
"815",2023,1,NA,64.3336166666667,-164.991733333333,2.0372,26
"816",2023,2,NA,64.3369333333333,-165.378133333333,2.0372,25
"817",2023,3,NA,64.3371666666667,-165.744133333333,1.852,24
"818",2023,4,NA,64.3323833333333,-166.14075,1.852,23
"819",2023,5,NA,64.3337,-166.503416666667,1.852,25
"820",2023,6,NA,64.16765,-166.485166666667,1.852,24
"821",2023,7,NA,64.0130833333333,-166.48875,1.852,27
"822",2023,8,NA,63.83345,-166.475183333333,1.852,25
"823",2023,9,NA,63.667,-166.466316666667,1.852,27
"824",2023,10,NA,63.6665333333333,-166.1018,1.852,28
"825",2023,11,NA,63.836,-166.099016666667,1.852,23
"826",2023,12,NA,63.9939666666667,-166.102833333333,1.852,23
"827",2023,13,NA,64.1739166666667,-166.113,1.852,24
"828",2023,14,NA,64.1670833333333,-165.7328,1.852,25
"829",2023,15,NA,64.0016333333333,-165.731966666667,1.852,24
"830",2023,16,NA,63.8392,-165.7291,1.852,24
"831",2023,17,NA,63.6706666666667,-165.720616666667,1.852,25
"832",2023,18,NA,63.67045,-165.34215,1.852,25
"833",2023,19,NA,63.8306666666667,-165.347733333333,1.852,25
"834",2023,20,NA,63.9974833333333,-165.34725,1.852,23
"835",2023,21,NA,64.3339166666667,-164.582216666667,1.852,24
"836",2023,22,NA,64.33355,-164.20345,1.852,25
"837",2023,23,NA,64.5003333333333,-164.199933333333,1.852,26
"838",2023,24,NA,64.4952833333333,-163.8148,1.852,27
"839",2023,25,NA,64.33255,-163.7937,1.852,27
"840",2023,26,NA,64.3332,-163.438783333333,1.852,28
"841",2023,27,NA,64.1684,-163.452783333333,1.852,24
"842",2023,28,NA,64.1668833333333,-163.047683333333,1.852,25
"843",2023,29,NA,64.1672333333333,-162.67725,1.852,21
"844",2023,30,NA,64.17315,-162.310433333333,1.852,24
"845",2023,31,NA,64.3311166666667,-162.332916666667,1.852,25
"846",2023,32,NA,64.3331666666667,-161.906516666667,1.852,23
"847",2023,33,NA,64.14715,-161.932833333333,1.852,24
"848",2023,34,NA,64.0004,-161.9657,1.852,23
"849",2023,35,NA,63.9942833333333,-162.32365,1.852,28
"850",2023,36,NA,63.8373,-162.33885,1.852,24
"851",2023,37,NA,63.8335166666667,-162.7058,1.852,22
"852",2023,38,NA,64.17025,-165.344533333333,1.852,24
"853",2023,39,NA,64.1674666666667,-164.976116666667,1.852,24
"854",2023,40,NA,64.1665,-164.5784,1.852,25
"855",2023,41,NA,64.1663333333333,-164.2005,1.852,25
"856",2023,42,NA,64.1628166666667,-163.817366666667,1.852,25
"857",2023,43,NA,63.9859333333333,-163.762833333333,1.852,24
"858",2023,44,NA,63.99365,-164.22105,1.852,25
"859",2023,45,NA,63.8370166666667,-164.248633333333,1.852,25
"860",2023,46,NA,63.8347,-164.60945,1.852,23
"861",2023,47,NA,63.6782166666667,-164.979516666667,1.852,21
"862",2023,48,NA,63.8385666666667,-164.9712,1.852,22
"863",2023,49,NA,63.9971666666667,-164.96115,1.852,24
"864",2023,50,NA,64.0002,-164.581166666667,1.852,26
