NOAA_Station,ADFG_Station,Haul ,Haul_rate,Month,Day,Year,Latitude,Longitude,tow_distance_NM,Depth_m,Bottom_Temp,Surface_Temp
,68,12,,7,27,2008,63.6665,-161.2328333,0.7,10.24128,2.2,
,120,13,,7,27,2008,63.99983333,-161.185,1,9.32688,1.2,
,147,14,,7,27,2008,64.15283333,-161.157,1,9.144,1.415517241,
,150,15,,7,28,2008,64.16666667,-162.3043333,1,16.09344,2.6,
,151,16,,7,28,2008,64.17966667,-162.7063333,1,19.56816,3.329032258,
,124,17,,7,28,2008,64.0005,-162.6976667,1.01,17.00784,4.767741935,
,152,18,,7,28,2008,64.167,-163.0663333,1,23.22576,4.127586207,
,179,19,,7,30,2008,64.33283333,-163.4393333,1,18.83664,4.842857143,
,153,20,,7,30,2008,64.168,-163.451,1,19.2024,3.955172414,
,125,21,,7,30,2008,63.9995,-163.0875,1,17.73936,4.84137931,
,127,22,,7,30,2008,64.00183333,-163.8466667,1,16.82496,5.420689655,
,154,23,,7,30,2008,64.16783333,-163.832,1,17.73936,4.553571429,
,180,24,,7,30,2008,64.33333333,-163.8185,1,15.91056,6.093333333,
,202,25,,7,31,2008,64.49983333,-163.8168333,1,14.99616,6.775,
,203,26,,7,31,2008,64.4985,-164.2048333,1,19.01952,7.87,
,181,27,,7,31,2008,64.33383333,-164.2055,1,13.35024,8.22,
,128,28,,7,31,2008,63.99816667,-164.2176667,1,15.5448,8.83,
,129,29,,7,31,2008,64.00283333,-164.5868333,1,17.92224,7.344827586,
,156,30,,7,31,2008,64.16416667,-164.5786667,1,13.89888,6.04,
,186,31,,8,2,2008,64.34733333,-166.1048333,1,23.22576,,
,187,32,,8,2,2008,64.33266667,-166.5003333,1,24.50592,5.083870968,
,161,33,,8,2,2008,64.1645,-166.501,1,25.05456,4.57,
,135,34,,8,3,2008,63.99966667,-166.8611667,1,31.27248,3.99,
,134,35,,8,3,2008,64.00133333,-166.4843333,1,28.3464,5.396666667,
,133,36,,8,3,2008,63.99983333,-166.103,1,22.31136,5.963333333,
,160,37,,8,3,2008,64.16833333,-166.1265,1,21.39696,5.353333333,
,159,38,,8,4,2008,64.16333333,-165.7143333,1.01,18.288,7.615625,
,158,39,,8,4,2008,64.17033333,-165.3481667,1,16.4592,8.73,
,131,40,,8,4,2008,63.99966667,-165.3485,1,15.91056,8.503333333,
,130,41,,8,4,2008,63.99916667,-164.971,1,16.09344,9.448387097,
,157,42,,8,4,2008,64.1665,-164.9705,1,14.44752,6.972413793,
,182,43,,8,4,2008,64.3325,-164.5858333,1.04,13.16736,9.278787879,
,132,44,,8,5,2008,63.9995,-165.7281667,1,18.47088,,
,106,45,,8,5,2008,63.83683333,-166.0948333,1,24.32304,,
,107,46,,8,5,2008,63.8325,-166.4753333,1,29.07792,4.693103448,
,82,47,,8,5,2008,63.66683333,-166.4653333,1,26.15184,5.337931034,
,81,48,,8,5,2008,63.66516667,-166.0921667,1,24.6888,5.77,
,80,49,,8,5,2008,63.66766667,-165.7163333,1,21.0312,6.913793103,
,79,50,,8,5,2008,63.6675,-165.345,1.02,16.64208,7.6,
,78,51,,8,6,2008,63.66816667,-164.9685,1,14.08176,,
,103,52,,8,6,2008,63.8335,-164.9703333,1,14.81328,8.162068966,
,204,53,,8,8,2008,64.5005,-165.7461667,1.01,15.72768,,
,185,54,,8,8,2008,64.33233333,-165.7428333,1,19.01952,7.2,
,184,55,,8,8,2008,64.33033333,-165.3473333,1,21.57984,7.7,
,184,56,r,8,8,2008,64.333,-165.3523333,1,21.39696,7.6,
,183,57,,8,8,2008,64.33216667,-164.9636667,1,27.06624,7.6,
,105,58,,8,9,2008,63.83316667,-165.7231667,1.03,19.01952,7.2,
,104,59,,8,9,2008,63.83316667,-165.3471667,1,16.09344,7.5,
,102,60,,8,9,2008,63.8335,-164.5936667,1,14.6304,8.5,
,101,61,,8,9,2008,63.83383333,-164.2175,1,14.81328,9.1,
,100,62,,8,9,2008,63.83166667,-163.8263333,1,14.81328,7.9,
,99,63,,8,9,2008,63.8375,-163.474,1,14.81328,6.9,
,98,64,,8,10,2008,63.833,-163.0876667,1,15.72768,5.8,
,149,65,,8,10,2008,64.16616667,-161.9253333,1,16.64208,1.7,
,148,66,,8,10,2008,64.16683333,-161.543,1,14.81328,4.5,
,175,67,,8,10,2008,64.33316667,-161.9091667,1,14.44752,4.6,
,176,68,,8,10,2008,64.3345,-162.2818333,1,16.09344,2.3,
,185,69,r,8,11,2008,64.33366667,-165.7448333,1,19.01952,7.9,
PC-01,611,70,,8,11,2008,65.31233333,-166.8896667,1,13.16736,7.2,
PC-02,342,71,,8,11,2008,65.3005,-166.8063333,1,12.07008,6.6,
PC03,612,72,,8,12,2008,65.30416667,-166.5081667,1.02,9.32688,5.1,
C-14,613,73,,8,12,2008,65.2995,-166.9181667,1,13.16736,7.3,
C-16,614,74,,8,12,2008,65.29866667,-167.0003333,1.04,12.43584,6.8,
C-18,615,75,,8,12,2008,65.27383333,-167.0835,1,10.9728,6,
C-14,616,76,,8,12,2008,65.29983333,-167.0825,1,10.78992,5.9,
O17,345,77,,8,12,2008,65.32483333,-167.0831667,1,13.53312,7.4,
C-17,617,78,,8,12,2008,65.32483333,-167.0001667,1,11.8872,6.5,
601,601,79,,8,13,2008,65.20516667,-168.2486667,1,46.45152,,
602,602,80,,8,13,2008,65.18483333,-168.766,1,49.3776,1.8,
603,603,81,,8,13,2008,65.08316667,-168.5153333,1,46.26864,1.3,
604,604,82,,8,13,2008,65.01983333,-168.2711667,1,42.24528,2.1,
605,605,83,,8,14,2008,64.90466667,-168.5771667,1,44.43984,1.8,
606,606,84,,8,14,2008,64.8525,-168.9288333,1,46.45152,1.4,
607,607,85,,8,14,2008,64.85216667,-169.3531667,1,45.17136,2,
608,608,86,,8,14,2008,64.792,-167.9891667,1,39.86784,2.9,
609,609,87,,8,15,2008,64.952,-168.0538333,1,30.90672,3.8,
610,610,88,,8,15,2008,64.94233333,-167.9998333,1,36.39312,3.4,
,187,1,,7,19,2011,64.32083333,-166.4761667,1,24.87168,,9.2
,161,2,,7,19,2011,64.154,-166.4918333,1,25.42032,,6.8
,135,3,,7,19,2011,63.99216667,-166.867,1,31.45536,,4.4
,134,4,,7,19,2011,64.00033333,-166.4848333,1,27.98064,,6.1
,133,5,,7,19,2011,64,-166.1031667,1,21.21408,,6.9
,132,6,,7,19,2011,63.99316667,-165.7366667,1,18.83664,,7.1
,132,7,r,7,19,2011,64,-165.7341667,1,18.47088,,7.1
,105,8,,7,20,2011,63.83833333,-165.6926667,1,19.75104,,7.4
,106,9,,7,20,2011,63.83383333,-166.101,1,25.23744,6.49,6.9
,107,10,,7,20,2011,63.83333333,-166.4725,1,29.16936,4.88,5.6
,82,11,,7,20,2011,63.67083333,-166.4723333,1,26.5176,4.61,6.1
,81,12,,7,20,2011,63.675,-166.0901667,1,24.96312,6.08,7.7
,80,13,,7,20,2011,63.66383333,-165.7238333,1,20.93976,7.24,9.2
,79,14,,7,21,2011,63.668,-165.3433333,1,16.82496,7.62,9.9
,78,15,,7,21,2011,63.66216667,-164.9725,0.8,14.6304,8.78,10.9
,103,16,,7,21,2011,63.82833333,-164.9768333,1,14.81328,8.67,11.7
,104,17,,7,21,2011,63.82783333,-165.3541667,1,16.4592,7.92,10.5
,104,18,r,7,21,2011,63.83483333,-165.3501667,1,16.4592,8.06,11.1
,131,19,,7,21,2011,63.999,-165.3641667,1,16.09344,7.68,11.2
,130,20,,7,21,2011,63.99883333,-164.9735,1,16.55064,8.44,11.8
,129,21,,7,22,2011,64.00133333,-164.5948333,1,17.09928,7.46,10.9
,128,22,,7,22,2011,63.99966667,-164.2115,1,15.5448,8.54,11.4
,127,23,,7,22,2011,64.00333333,-163.853,1,16.64208,6.63,12.9
,126,24,,7,22,2011,63.999,-163.4776667,1,18.10512,5.75,13.3
,125,25,,7,22,2011,63.99883333,-163.1033333,1,16.9164,7.04,13.4
,124,26,,7,22,2011,63.9915,-162.726,1,16.73352,7.03,14.4
,96,27,,7,22,2011,63.83533333,-162.3425,1,14.1732,9.02,13.7
,95,28,,7,23,2011,63.83316667,-161.9586667,0.86,15.27048,7.65,12.8
,123,29,,7,23,2011,63.99416667,-162.3068333,1,15.72768,7.71,13.96
,150,30,,7,23,2011,64.167,-162.2946667,1,15.36192,6.24,14.28
,151,31,,7,23,2011,64.16483333,-162.5431667,1,19.47672,6.23,14.34
,152,32,,7,23,2011,64.16733333,-163.0651667,0.73,22.86,6.28,14.4
,153,33,,7,23,2011,64.16683333,-163.4478333,1,18.288,5.84,13.7
,154,34,,7,24,2011,64.1665,-163.8305,1,18.37944,5.76,13.9
,155,35,,7,24,2011,64.16716667,-164.212,1,18.19656,6.57,13.04
,156,36,,7,24,2011,64.16666667,-164.5891667,1,14.53896,8.44,12.95
,157,37,,7,24,2011,64.1665,-164.967,1,14.6304,8.43,12.65
,185,38,,7,25,2011,64.3335,-165.7473333,1,19.47672,8.23,12.3
,185,39,r,7,25,2011,64.33283333,-165.7441667,1,19.01952,8.22,12.4
,186,40,,7,25,2011,64.33283333,-166.1135,1,21.12264,7.57,11.74
,186,41,r,7,25,2011,64.33316667,-166.1165,1,21.21408,7.57,12.3
,160,42,,7,26,2011,64.1665,-166.1096667,1,21.12264,6.96,9.5
,159,43,,7,26,2011,64.166,-165.7311667,1,18.47088,7.45,11.3
,158,44,,7,26,2011,64.16683333,-165.3508333,1,16.4592,8.15,11.7
,102,45,,7,26,2011,63.83283333,-164.592,1,14.72184,9.68,14.9
,101,46,,7,26,2011,63.83516667,-164.2181667,1,14.81328,9.46,13.7
,100,47,,7,26,2011,63.83333333,-163.841,1,14.81328,8.51,12.9
,99,48,,7,27,2011,63.82816667,-163.4393333,1,15.36192,8.55,13.6
,98,49,,7,27,2011,63.84666667,-163.1145,1,16.09344,8.25,13.5
,97,50,,7,27,2011,63.83416667,-162.7138333,1,15.72768,8.58,14.7
,94,51,,7,27,2011,63.8445,-161.6011667,0.81,13.89888,9.23,14.89
,179,52,,7,28,2011,64.32033333,-163.4658333,1,18.288,9.57,14.4
,180,53,d,7,28,2011,64.33633333,-163.821,0.12,16.18488,9.03,14.5
,180,54,,7,30,2011,64.3325,-163.8188333,1,16.09344,7.55,13.5
,181,55,,7,30,2011,64.33433333,-164.2085,0.81,12.71016,8.68,13.8
,202,56,,7,30,2011,64.495,-163.8503333,1.02,14.08176,10.2,12.96
,203,57,,7,31,2011,64.49966667,-164.196,1,18.01368,9.55,13.26
,182,58,,7,31,2011,64.33366667,-164.5875,1,13.62456,9.75,12.3
,183,59,,7,31,2011,64.3305,-164.9548333,1,27.06624,9.25,12.1
,184,60,,7,31,2011,64.33166667,-165.3575,1,22.12848,8.98,12.4
,176,61,,8,6,2011,64.31966667,-162.31,1,16.36776,11.07,12.5
,175,62,,8,6,2011,64.33283333,-161.9138333,1,14.35608,10.2,12.7
,200,63,,8,7,2011,64.49933333,-161.8961667,1,9.50976,12.76,12.75
,220,64,,8,7,2011,64.64116667,-161.3593333,0.95,7.68096,13.27,13.2
,147,65,,8,9,2011,64.16816667,-161.1636667,0.8,10.24128,12.04,12.1
,121,66,,8,9,2011,64.006,-161.5976667,0.8,16.73352,7.32,11.9
,148,67,,8,9,2011,64.16716667,-161.5433333,1,15.36192,11.88,11.9
,149,68,,8,9,2011,64.16583333,-161.924,1,,8.57,11.9
,122,69,,8,9,2011,64.01633333,-161.9538333,1,15.81912,6.26,12
,122,70,r,8,9,2011,64.01683333,-161.9583333,1,15.72768,6.25,12.1
,205,71,,8,15,2011,64.4415,-166.1301667,0.9,33.28416,8.33,
,184,1,,7,18,2014,64.33216667,-165.3573333,1,22.86,10.3,10.1
,185,2,,7,18,2014,64.329,-165.747,1,20.20824,10.3,10.5
,186,3,,7,20,2014,64.33333333,-165.1135,1,22.12848,8.1,10.4
,159,4,,7,20,2014,64.167,-165.8863333,1,19.29384,7.1,10.2
,160,5,,7,20,2014,64.16833333,-166.364,1,23.13432,5.1,8.3
,182,6,,7,22,2014,64.33333333,-164.5945,1,13.716,10.2,10.2
,156,7,,7,22,2014,64.1665,-164.5905,1,13.89888,9,10.4
,155,8,,7,22,2014,64.1665,-164.2085,1,17.8308,6.4,10.9
,127,9,,7,22,2014,64.00033333,-163.8346667,1,16.4592,6.4,12
,126,10,,7,22,2014,64.00016667,-163.4553333,1,17.73936,5,12.2
,125,11,,7,22,2014,64.00016667,-163.0776667,1,16.73352,5.6,11.7
,124,12,,7,23,2014,64.00033333,-162.6946667,1,17.28216,5.3,11.9
,123,13,,7,23,2014,63.99983333,-162.319,1,16.55064,4.4,11.9
,176,14,,7,23,2014,64.3335,-162.2893333,1,17.09928,4.3,12.5
,150,15,,7,24,2014,64.16666667,-162.3038333,1,15.91056,4.6,12
,151,16,,7,24,2014,64.16666667,-162.6853333,1,19.75104,3.2,12.2
,152,17,,7,24,2014,64.167,-163.066,1,24.04872,4.1,12.2
,153,18,,7,24,2014,64.167,-163.4476667,1,18.19656,4.6,12
,154,19,,7,24,2014,64.16683333,-163.8283333,1,17.64792,5.4,12.6
,203,20,,7,25,2014,64.48816667,-164.1995,1,17.8308,7.2,10.8
,202,21,,7,25,2014,64.5,-163.8143333,1,13.99032,6.2,10.8
,179,22,,7,25,2014,64.33316667,-163.4385,1,17.73936,6.5,11.6
,180,23,,7,25,2014,64.33266667,-163.8193333,1,15.81912,7.4,12.2
,181,24,,7,25,2014,64.33316667,-164.2046667,1,12.71016,9.6,11.3
,128,25,,7,25,2014,64,-164.214,1,15.27048,10.3,11.6
,129,26,,7,26,2014,64,-164.5908333,1,17.64792,9.1,10.3
,130,27,,7,26,2014,64,-164.9698333,1,16.55064,8.4,9
,131,28,,7,26,2014,64.00016667,-165.3475,1,16.09344,8.1,8.3
,157,29,,7,26,2014,64.1665,-164.9706667,1,14.35608,8.9,9.8
,158,30,,7,26,2014,60.16683333,-165.3515,1,16.36776,8,8.6
,187,31,,7,28,2014,64.3335,-166.5018333,1,25.78608,7.3,10.2
,161,32,,7,28,2014,64.16666667,-166.4926667,1,24.6888,6.2,8.1
,135,33,,7,28,2014,64.00033333,-166.8636667,1,31.27248,4.1,7.1
,134,34,,7,28,2014,63.99983333,-166.4835,1,27.432,5.8,8.1
,133,35,,7,28,2014,64.00016667,-166.1051667,1,21.39696,7,9
,132,36,,7,29,2014,63.99983333,-165.7265,1,18.47088,8.2,9.1
,105,37,,7,29,2014,63.8335,-165.7225,1,19.56816,6.3,9
,104,38,,7,29,2014,63.8335,-165.3461667,1,16.73352,7.6,8.8
,103,39,,7,29,2014,63.83333333,-164.9696667,1,14.6304,8.7,9.6
,78,40,,7,29,2014,63.66666667,-164.9701667,1,13.44168,8.4,12.3
,79,41,,7,29,2014,63.6665,-165.3443333,1,15.91056,7.5,12.5
,80,42,,7,29,2014,63.667,-165.7163333,1,20.48256,6.2,11.3
,81,43,,7,30,2014,63.66633333,-166.0925,1,25.05456,5.1,8.5
,82,44,,7,30,2014,63.66583333,-166.4673333,1,26.15184,5.1,9
,107,45,,7,30,2014,63.83266667,-166.4743333,1,28.62072,4.8,9.3
,106,46,,7,30,2014,63.83316667,-166.0985,1,24.87168,6.2,10.4
,183,47,,7,30,2014,64.3315,-164.9598333,1,27.15768,9,13.5
,184,1,,7,28,2017,64.334,-165.3556667,1,23.04288,11.75,14.1
,185,2,,7,28,2017,64.333,-165.7525,1,19.93392,11.75,14
,186,3,,7,28,2017,64.333,-166.1321667,1,22.31136,8.25,14
,187,4,,7,29,2017,64.33366667,-166.5005,1,25.05456,7,14
,161,5,,7,29,2017,64.17233333,-166.4828333,1,25.42032,4.95,9.4
,135,6,,7,29,2017,64.0025,-166.8646667,1,31.63824,3.5,9.4
,134,7,,7,29,2017,64.03516667,-166.4905,1,28.16352,3.75,9.9
,107,8,,7,29,2017,63.84516667,-166.4748333,1,29.07792,4.2,10
,82,9,,7,29,2017,63.67316667,-166.4658333,1,26.33472,4.55,9.9
,81,10,,7,29,2017,63.66666667,-166.0758333,1,25.05456,8.2,10.8
,80,11,,7,30,2017,63.66733333,-165.7025,1,21.21408,7.9,10.4
,79,12,,7,30,2017,63.662,-165.3466667,1,16.64208,10.05,10.4
,78,13,,7,30,2017,63.66666667,-164.956,1,14.81328,11.1,12
,103,14,,7,30,2017,63.83866667,-164.9706667,1,14.81328,11.1,12.9
,104,15,,7,30,2017,63.83683333,-165.3566667,1,16.64208,9.55,10.9
,105,16,,7,30,2017,0,0,1,19.2024,7.3,11.3
,106,17,,7,30,2017,63.83666667,-166.1088333,1,24.87168,7.45,10.9
,133,18,,7,30,2017,64.00183333,-166.1085,1,21.76272,6.65,11
,160,19,,7,31,2017,64.17116667,-166.1018333,1,21.0312,7.55,9.8
,159,20,,8,2,2017,64.17083333,-165.7308333,1,18.47088,10,10.6
,132,21,,8,2,2017,0,0,1,18.47088,9.75,10.2
,131,22,,8,2,2017,64.0015,-165.3413333,1,16.64208,10.25,10.9
,130,23,,8,2,2017,64.0005,-164.9811667,1,16.64208,11.6,12.9
,129,24,,8,2,2017,64.00216667,-164.6001667,1,17.55648,11.4,13.6
,128,25,,8,2,2017,64.00033333,-164.2008333,1,15.36192,11.95,13.3
,127,26,,8,2,2017,64.00283333,-163.8265,1,16.64208,11.6,13.3
,126,27,,8,2,2017,64.00216667,-163.4485,1,17.92224,7.65,14.3
,125,28,,8,3,2017,64.00016667,-163.0688333,1,17.55648,7.3,14.1
,153,29,,8,3,2017,64.1665,-163.4381667,1,18.65376,6.5,15.6
,154,30,,8,3,2017,64.16683333,-163.8371667,1,18.288,8.3,15.6
,155,31,,8,3,2017,64.167,-164.2211667,1,17.92224,10.05,14.5
,156,32,,8,3,2017,64.16683333,-164.6018333,1,14.08176,11.15,14.2
,157,33,,8,3,2017,64.167,-164.9825,1,14.6304,11.75,14.7
,158,34,,8,3,2017,64.16783333,-165.364,1,16.4592,10.1,14.6
,183,35,,8,5,2017,64.326,-164.9178333,1,29.80944,12.3,13.9
,182,36,,8,5,2017,64.333,-164.6001667,1,14.08176,12.4,14.5
,181,37,,8,5,2017,64.3335,-164.2141667,1,12.98448,12.5,16.2
,203,38,,8,5,2017,64.503,-164.2028333,1,17.92224,11.35,16.2
,202,39,,8,5,2017,64.503,-163.821,1,14.44752,14.55,17.6
,180,40,,8,5,2017,64.33683333,-163.8265,1,15.91056,14.6,17.2
,179,41,,8,5,2017,64.335,-163.4343333,1,18.10512,10.5,17.3
,152,42,,8,5,2017,64.16466667,-163.0748333,1,23.04288,5.45,16.6
,151,43,,8,6,2017,64.16416667,-162.6833333,1,19.75104,5.45,16.3
,150,44,,8,6,2017,64.16433333,-162.3093333,1,15.91056,6.1,16.2
,176,45,,8,6,2017,64.33483333,-162.2886667,1,17.00784,6.9,16.6
,175,46,,8,6,2017,64.33316667,-161.9005,1,15.5448,7.9,17.3
,149,47,,8,6,2017,64.16833333,-161.9253333,1,16.82496,4.3,17.4
,148,48,,8,6,2017,64.16483333,-161.5416667,1,15.17904,6.3,17.9
,121,49,,8,6,2017,63.99633333,-161.5651667,1,15.5448,6.3,17.7
,94,50,,8,7,2017,63.8335,-161.5731667,1,14.6304,8.5,18
,95,51,,8,7,2017,63.83333333,-161.9516667,1,15.5448,7.3,17.1
,122,52,,8,7,2017,64,-161.9366667,1,16.82496,4.3,16.3
,123,53,,8,7,2017,64.00183333,-162.3171667,1,15.91056,7.8,16.3
,96,54,,8,7,2017,63.83033333,-162.3405,1,14.6304,10.8,17.8
,124,55,,8,7,2017,64.002,-162.7056667,1,16.64208,8.3,17.7
,98,56,,8,7,2017,63.83366667,-163.0961667,1,15.17904,12.2,16.7
,99,57,,8,7,2017,63.83316667,-163.471,1,14.26464,11.95,17.4
,100,58,,8,8,2017,63.83185,-163.8315,1,15.36192,13.25,16
,101,59,,8,8,2017,63.8325,-164.2261667,1,15.72768,12.8,16.7
,102,60,,8,8,2017,63.82983333,-164.5913333,1,15.17904,12.65,16.8
,185,1,,7,22,2018,64.3335,-165.732,1,19.93392,9.93,12.6
,186,2,,7,22,2018,64.33366667,-166.1391667,1,22.67712,4.27,13.2
,187,3,,7,22,2018,64.33333333,-166.5196667,1,25.42032,3.53,13.1
,161,4,,7,22,2018,64.17583333,-166.5048333,1,25.23744,2.945,13.3
,134,5,,7,22,2018,64.00766667,-166.4938333,1,28.16352,2.785,12.4
,107,6,,7,23,2018,63.83933333,-166.4786667,1,29.07792,2.86,12.3
,82,7,,7,23,2018,63.6745,-166.4785,1,26.33472,2.87,12.7
,81,8,,7,23,2018,63.666,-166.1133333,1,24.87168,3.49,12.9
,80,9,,7,23,2018,63.67266667,-165.7305,1,21.0312,4.295,12.8
,79,10,,7,23,2018,63.66283333,-165.3686667,1,16.4592,7.66,13.5
,78,11,,7,23,2018,63.66916667,-164.9951667,1,3.29184,11.335,16.3
,103,12,,7,23,2018,63.84266667,-164.9706667,1,14.53896,10.885,16.9
,104,13,,7,23,2018,63.842,-165.3535,1,16.09344,7.6,15.9
,105,14,,7,24,2018,63.8365,-165.7296667,1,19.75104,3.705,14
,106,15,,7,24,2018,63.83916667,-166.0993333,1,25.23744,3.38,13.4
,133,16,,7,24,2018,64.00766667,-166.1056667,1,21.57984,3.355,13.9
,160,17,,7,24,2018,64.174,-166.1086667,1,20.66544,3.19,14.1
,159,18,,7,24,2018,64.162,-165.7448333,1,18.288,6.285,13.9
,132,19,,7,24,2018,63.99366667,-165.7356667,1,18.37944,3.975,16
,131,20,,7,24,2018,64,-165.3713333,1,15.91056,8.8,16
,130,21,,7,24,2018,64,-164.9796667,1,16.18488,9.44,15.9
,129,22,,7,25,2018,64.00033333,-164.5716667,1,18.19656,9.695,14.8
,102,23,,7,25,2018,63.83266667,-164.072,1,16.82496,12.41,16.8
,101,24,,7,25,2018,63.8235,-164.218,1,15.27048,11.025,16.5
,128,25,,7,25,2018,63.99183333,-164.2158333,1,15.17904,10.555,15.3
,127,26,,7,25,2018,65.99966667,-163.8625,1,16.4592,9.33,17.3
,100,27,,7,25,2018,63.83333333,-163.8618333,1,14.6304,10.16,16.1
,99,28,,7,25,2018,63.08283333,-163.4871667,1,14.35608,9.58,19.2
,126,29,,7,25,2018,64.00033333,-163.4708333,1,17.55648,10.285,18.3
,153,30,,7,26,2018,64.1665,-163.4318333,1,17.92224,13.39,16.9
,154,31,,7,26,2018,64.16666667,-163.8111667,1,18.10512,10.715,17.1
,155,32,,7,26,2018,64.16683333,-164.1916667,1,17.55648,9.88,16.1
,156,33,,7,26,2018,64.16683333,-164.5701667,1,14.08176,9.81,15.1
,157,34,,7,26,2018,64.16666667,-164.9811667,1,14.53896,10.82,15.2
,158,35,,7,26,2018,64.16633333,-165.3685,1,16.4592,8.01,15
,183,36,,7,26,2018,64.32683333,-164.9788333,1,27.06624,9.43,15.7
,184,37,,7,26,2018,64.33283333,-165.3726667,1,22.31136,10.475,15.7
,182,38,,7,27,2018,64.3325,-164.615,1,14.1732,10.545,16
,181,39,,7,27,2018,64.33366667,-164.2238333,1,12.71016,11.075,17.4
,203,40,,7,27,2018,64.50033333,-164.2203333,1,12.43584,10.685,17
,202,41,,7,27,2018,64.49983333,-165.8345,1,13.89888,13.885,18.6
,180,42,,7,27,2018,64.33333333,-163.8328333,1,15.72768,11.35,18.8
,179,43,,7,27,2018,64.33366667,-163.4548333,1,17.09928,13.23,18.5
,152,44,,7,28,2018,64.17066667,-163.0541667,1,23.3172,10.72,18.3
,125,45,,7,28,2018,64.0055,-163.0628333,1,17.3736,10.3,18.8
,98,46,,7,28,2018,63.83316667,-163.1036667,1,16.27632,9.89,18.7
,97,47,,7,28,2018,63.83433333,-162.7295,1,16.09344,9.46,18.5
,124,48,,7,28,2018,64.00016667,-162.7181667,1,17.09928,9.99,18.9
,123,49,,7,28,2018,64.00016667,-162.3345,1,15.91056,7.97,18.9
,96,50,,7,28,2018,63.84016667,-162.3368333,1,14.6304,9.48,19.2
,95,51,,7,28,2018,63.83316667,-161.979,1,14.81328,5.99,19.1
,122,52,,7,28,2018,63.994,-161.955,1,15.81912,6.18,20.1
,94,53,,7,29,2018,63.83833333,-161.5718333,1,13.99032,7.225,17.9
,121,54,,7,29,2018,63.994,-161.5563333,1,16.55064,7.285,18.3
,148,55,,7,29,2018,64.16016667,-161.538,1,15.72768,10.045,18.7
,149,56,,7,29,2018,64.167,-161.907,1,17.09928,6.88,18.3
,175,57,,7,29,2018,64.33383333,-161.8945,1,15.72768,8.34,18.4
,176,58,,7,29,2018,64.3375,-162.2901667,1,17.09928,14.345,18.7
,150,59,,7,29,2018,64.16666667,-162.3293333,1,15.81912,9.01,18.6
,151,60,,7,29,2018,64.164,-162.6875,1,19.29384,10.66,19
,185,1,,7,17,2019,64.3345,-165.7236667,1,20.1168,,
,186,2,,7,17,2019,64.33383333,-166.0943333,1,22.58568,,
,160,3,,7,17,2019,64.167,-166.0978333,1,20.93976,,
,133,4,,7,17,2019,64.00083333,-166.0845,1,21.85416,,
,132,5,,7,17,2019,63.99983333,-165.7481667,1,18.47088,,
,159,6,,7,17,2019,64.16266667,-165.7435,1,18.56232,,
,187,7,,7,18,2019,64.334,-166.4846667,1,25.32888,,
,161,8,,7,18,2019,64.17266667,-166.492,1,25.51176,,
,134,9,,7,18,2019,64.00016667,-166.4693333,1,27.8892,,
,131,10,,7,18,2019,63.99133333,-165.3651667,1,16.09344,,
,158,11,,7,18,2019,64.16533333,-165.3683333,1,16.27632,,
,184,12,,7,18,2019,64.334,-165.3748333,1,22.95144,,
,183,13,,7,19,2019,64.33283333,-164.9843333,1,29.99232,,
,182,14,,7,19,2019,64.333,-164.6085,1,14.35608,,
,181,15,,7,19,2019,64.33416667,-164.2195,1,12.71016,,
,203,16,,7,19,2019,64.49983333,-164.2185,1,17.73936,,
,202,17,,7,19,2019,64.49983333,-163.8306667,1,14.26464,,
,180,18,,7,19,2019,64.33283333,-163.8405,1,15.91056,,
,179,19,,7,19,2019,64.33433333,-163.4578333,1,17.19072,,
,176,20,,7,20,2019,64.339,-162.2876667,1,16.55064,,
,175,21,,7,20,2019,64.3345,-161.919,1,15.27048,,
,148,22,,7,22,2019,64.16433333,-161.5301667,1,,,
,149,23,,7,22,2019,64.16716667,-161.9088333,1,16.73352,,
,150,24,,7,22,2019,64.16666667,-162.2881667,1,15.81912,,
,123,25,,7,22,2019,63.99983333,-162.3358333,1,15.91056,,
,124,26,,7,22,2019,64.00033333,-162.6831667,1,17.09928,,
,151,27,,7,22,2019,64.16683333,-162.6713333,1,19.84248,,
,152,28,,7,22,2019,64.16666667,-163.052,1,23.59152,,
,125,29,,7,22,2019,63.99983333,-163.0973333,1,16.73352,,
,126,30,,7,22,2019,63.99966667,-163.4768333,1,17.8308,,
,127,31,,7,23,2019,63.9995,-163.8463333,1,16.4592,,
,100,32,,7,23,2019,63.83283333,-163.857,1,14.99616,,
,101,33,,7,23,2019,63.834,-164.1995,1,15.63624,,
,128,34,,7,23,2019,63,-164.1961667,1,15.72768,,
,129,35,,7,23,2019,64.00016667,-164.9073333,1,17.64792,,
,102,36,,7,23,2019,63.83383333,-164.5818333,1,14.81328,,
,103,37,,7,23,2019,63.83383333,-164.9905,1,14.53896,,
,78,38,,7,23,2019,63.67483333,-164.9715,1,13.80744,,
,79,39,,7,23,2019,63.667,-165.3268333,1,16.18488,,
,80,40,,7,24,2019,63.673,-165.702,1,21.0312,,
,81,41,,7,24,2019,63.67033333,-166.08,1,25.05456,,
,82,42,,7,24,2019,63.671,-166.4521667,1,26.33472,,
,107,43,,7,24,2019,63.83816667,-166.465,1,29.16936,,
,106,44,,7,24,2019,63.836,-166.1045,1,25.146,,
,105,45,,7,24,2019,63.83383333,-165.7396667,1,19.47672,,
