LATITUDE,LONGITUDE,STATION,STRATUM,YEAR,month,day,WTCPUE,NUMCPUE,COMMON,SCIENTIFIC,SID,BOT_DEPTH,BOT_TEMP,SURF_TEMP,VESSEL,CRUISE,HAUL                                                                                                                                                                                                                                                                                                                                                                             
64.15683,-166.55167,BB-03,,1988,8,22,8.6258,,hairy hermit crab,Pagurus capillatus,69120,29,4.4,9.6,21,198808,74
64.15683,-166.55167,BB-03,,1988,8,22,6.7691,,red king crab,Paralithodes camtschaticus,69322,29,4.4,9.6,21,198808,74
64.15683,-166.55167,BB-03,,1988,8,22,0.3481,,Arctic Hiatella,Hiatella arctica,74311,29,4.4,9.6,21,198808,74
64.15683,-166.55167,BB-03,,1988,8,22,0.3481,,heavy Macoma,Macoma brota,75247,29,4.4,9.6,21,198808,74
64.15683,-166.55167,BB-03,,1988,8,22,3.4426,,giant sea star,Evasterias echinosoma,80020,29,4.4,9.6,21,198808,74
64.15683,-166.55167,BB-03,,1988,8,22,1.2184,,blackspined sea star,Lethasterias nanimensis,80200,29,4.4,9.6,21,198808,74
64.15683,-166.55167,BB-03,,1988,8,22,2.7559,,,Leptasterias arctica,80594,29,4.4,9.6,21,198808,74
64.15683,-166.55167,BB-03,,1988,8,22,0.0968,,rose sea star,Crossaster papposus,81095,29,4.4,9.6,21,198808,74
64.15683,-166.55167,BB-03,,1988,8,22,9.5154,,purple-orange sea star,Asterias amurensis,81742,29,4.4,9.6,21,198808,74
64.15683,-166.55167,BB-03,,1988,8,22,0.0386,0.4264,Pacific herring,Clupea pallasii,21110,29,4.4,9.6,21,198808,74
64.15683,-166.55167,BB-03,,1988,8,22,0.5029,12.5783,rainbow smelt,Osmerus mordax,23055,29,4.4,9.6,21,198808,74
64.15683,-166.55167,BB-03,,1988,8,22,0.4061,17.9081,Arctic cod,Boreogadus saida,21725,29,4.4,9.6,21,198808,74
64.15683,-166.55167,BB-03,,1988,8,22,0.3481,,notched brittlestar,Ophiura sarsii,83320,29,4.4,9.6,21,198808,74
64.15683,-166.55167,BB-03,,1988,8,22,10.3375,,empty gastropod shells,,99994,29,4.4,9.6,21,198808,74
64.15683,-166.55167,BB-03,,1988,8,22,0.5029,,green sea urchin,Strongylocentrotus droebachiensis,82510,29,4.4,9.6,21,198808,74
64.32433,-166.5655,CC-03,,1988,8,22,0.9762,,empty gastropod shells,,99994,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.1478,,sea potato,Styela rustica,98082,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,1.8438,,basketstar,Gorgonocephalus eucnemis,83020,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,2.189,,green sea urchin,Strongylocentrotus droebachiensis,82510,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,22.0078,,purple-orange sea star,Asterias amurensis,81742,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,14.8887,,red king crab,Paralithodes camtschaticus,69322,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.631,3.2607,polar eelpout,Lycodes turneri,24189,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.2465,,,Beringius beringii,71772,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,3.1552,,,Leptasterias arctica,80594,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,1.558,,,Leptasterias polaris,80590,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,11.5658,,giant sea star,Evasterias echinosoma,80020,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.0987,,fat whelk,Neptunea ventricosa,71882,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.5817,,hairy hermit crab,Pagurus capillatus,69120,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.6804,,fuzzy hermit crab,Pagurus trigonocheirus,69086,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.7789,,splendid hermit,Labidochirus splendescens,69061,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.3845,,snow crab,Chionoecetes opilio,68580,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.2959,,shrimp unid.,,66000,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.1972,,,Metridium sp.,43010,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.0987,,sea raspberry,Gersemia sp.,41201,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,1.696,,jellyfish unid.,Scyphozoa,40500,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.2465,16.086,rainbow smelt,Osmerus mordax,23055,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.6902,0.2174,walleye pollock,Gadus chalcogrammus,21740,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,14.8198,183.902,saffron cod,Eleginus gracilis,21735,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.1478,9.5646,Arctic cod,Boreogadus saida,21725,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,3.6385,1.0869,Pacific cod,Gadus macrocephalus,21720,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.9269,7.3909,plain sculpin,Myoxocephalus jaok,21371,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.0493,2.1738,Arctic staghorn sculpin,Gymnocanthus tricuspis,21315,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,1.8438,8.4778,Alaska plaice,Pleuronectes quadrituberculatus,10285,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.4832,,rose sea star,Crossaster papposus,81095,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,1.5086,17.1729,yellowfin sole,Limanda aspera,10210,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.1478,17.1729,snake prickleback,Lumpenus sagitta,23808,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.0987,,circumboreal toad crab,Hyas coarctatus,68577,29,3.9,10.4,21,198808,75
64.32433,-166.5655,CC-03,,1988,8,22,0.1972,3.2607,antlered sculpin,Enophrys diceraus,21388,29,3.9,10.4,21,198808,75
64.4885,-166.52983,CC-03,,1988,8,22,1.2528,,,Pteraster tesselatus,81315,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,96.9713,1484.5339,saffron cod,Eleginus gracilis,21735,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,9.0144,,compound ascidian unid.,,98300,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,0.2123,9.1291,whitespotted greenling,Hexagrammos stelleri,21932,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,0.7327,27.6214,rainbow smelt,Osmerus mordax,23055,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,0.3186,25.5147,snake prickleback,Lumpenus sagitta,23808,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,0.3186,,,Gersemia rubiformis,41221,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,0.5204,,shrimp unid.,,66000,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,0.2123,,circumboreal toad crab,Hyas coarctatus,68577,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,0.1063,,snow crab,Chionoecetes opilio,68580,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,3.1428,,helmet crab,Telmessus cheiragonus,68781,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,2.1978,,splendid hermit,Labidochirus splendescens,69061,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,0.1805,,red king crab,Paralithodes camtschaticus,69322,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,1.3591,,,Beringius beringii,71772,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,5.7654,,giant sea star,Evasterias echinosoma,80020,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,2.0917,,blackspined sea star,Lethasterias nanimensis,80200,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,1.89,,,Leptasterias polaris,80590,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,1.5714,,,Leptasterias arctica,80594,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,0.3186,,rose sea star,Crossaster papposus,81095,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,1.0513,,obscure sea star,Pteraster obscurus,81355,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,13.633,,purple-orange sea star,Asterias amurensis,81742,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,5.7654,,sea urchin unid.,Echinacea,82500,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,3.6736,,basketstar,Gorgonocephalus eucnemis,83020,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,1.2528,,,Cucumaria sp.,85200,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,3.1428,46.1137,yellowfin sole,Limanda aspera,10210,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,0.5204,2.3408,starry flounder,Platichthys stellatus,10220,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,6.8166,39.3254,Alaska plaice,Pleuronectes quadrituberculatus,10285,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,0.1063,2.3408,Arctic staghorn sculpin,Gymnocanthus tricuspis,21315,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,1.5714,7.0224,great sculpin,Myoxocephalus polyacanthocephalus,21370,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,17.8165,76.31,plain sculpin,Myoxocephalus jaok,21371,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,0.3186,7.0224,antlered sculpin,Enophrys diceraus,21388,29,10.5,12.1,21,198808,76
64.4885,-166.52983,CC-03,,1988,8,22,13.527,,sea potato,Styela rustica,98082,29,10.5,12.1,21,198808,76
64.65767,-166.93917,DD-03,,1988,8,22,8.4566,64.2345,Alaska plaice,Pleuronectes quadrituberculatus,10285,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,74.4651,,compound ascidian unid.,,98300,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,3.6242,57.9677,yellowfin sole,Limanda aspera,10210,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,1.5533,1.1191,starry flounder,Platichthys stellatus,10220,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.0508,1.1191,sculpin unid.,Cottidae,21300,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.1929,4.2525,threaded sculpin,Gymnocanthus pistilliger,21314,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,7.0557,27.9767,plain sculpin,Myoxocephalus jaok,21371,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.8019,10.2954,antlered sculpin,Enophrys diceraus,21388,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,292.9569,2845.5672,saffron cod,Eleginus gracilis,21735,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,1.1777,19.6956,rainbow smelt,Osmerus mordax,23055,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.8935,3.1334,polar eelpout,Lycodes turneri,24189,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.3248,,giant scale worm,Eunoe nodosa,56311,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,2.9136,,shrimp unid.,,66000,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,4,,circumboreal toad crab,Hyas coarctatus,68577,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.0508,,snow crab,Chionoecetes opilio,68580,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,4.5582,,helmet crab,Telmessus cheiragonus,68781,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.944,,splendid hermit,Labidochirus splendescens,69061,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.1218,,blue king crab,Paralithodes platypus,69323,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,4.934,,mottled sea star,Evasterias troschelii,80015,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,3.5228,,blackspined sea star,Lethasterias nanimensis,80200,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.7513,,,Leptasterias polaris,80590,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.8427,,,Leptasterias arctica,80594,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.944,,obscure sea star,Pteraster obscurus,81355,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,9.4008,,purple-orange sea star,Asterias amurensis,81742,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,8.0405,,green sea urchin,Strongylocentrotus droebachiensis,82510,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.8019,,basketstar,Gorgonocephalus eucnemis,83020,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,1.2182,,sponge unid.,Porifera,91000,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.6092,,sea anemone unid.,Actiniaria,43000,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.2334,,rose sea star,Crossaster papposus,81095,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.6902,,red king crab,Paralithodes camtschaticus,69322,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.0913,2.0143,sturgeon poacher,Podothecus accipenserinus,20040,27,7,11.8,21,198808,78
64.65767,-166.93917,DD-03,,1988,8,22,0.3248,,coral bryozoan,Celleporina ventricosa,95080,27,7,11.8,21,198808,78
64.5045,-166.93483,DD-03,,1988,8,23,0.0095,0.2102,sturgeon poacher,Podothecus accipenserinus,20040,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.1526,3.7831,longhead dab,Limanda proboscidea,10211,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.5244,,helmet crab,Telmessus cheiragonus,68781,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.5338,,hairy hermit crab,Pagurus capillatus,69120,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.3338,,shrimp unid.,,66000,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,4.1469,,mottled sea star,Evasterias troschelii,80015,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.286,5.0441,yellowfin sole,Limanda aspera,10210,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,3.6894,3.1526,starry flounder,Platichthys stellatus,10220,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.9533,7.5662,Alaska plaice,Pleuronectes quadrituberculatus,10285,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.0191,0.4203,threaded sculpin,Gymnocanthus pistilliger,21314,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.0095,0.2102,bride sculpin,Artediellus miacanthus,21332,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.0763,0.2102,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.3813,1.8916,plain sculpin,Myoxocephalus jaok,21371,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.2383,3.7831,antlered sculpin,Enophrys diceraus,21388,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.0668,,splendid hermit,Labidochirus splendescens,69061,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,1.3346,,red king crab,Paralithodes camtschaticus,69322,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.0668,,snail  egg,gastropod egg,71001,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.8676,,,Beringius beringii,71772,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.0668,,Arctic surfclam,Mactromeris polynyma,75111,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,1.7732,,blackspined sea star,Lethasterias nanimensis,80200,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.2669,,,Leptasterias polaris,80590,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.1335,,,Leptasterias arctica,80594,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.4195,,rose sea star,Crossaster papposus,81095,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.0286,,obscure sea star,Pteraster obscurus,81355,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,7.8174,,purple-orange sea star,Asterias amurensis,81742,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.6196,,green sea urchin,Strongylocentrotus droebachiensis,82510,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.6196,,basketstar,Gorgonocephalus eucnemis,83020,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.2003,,sponge unid.,Porifera,91000,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,1.2011,,sea potato,Styela rustica,98082,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,2.3356,,compound ascidian unid.,,98300,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.0668,,empty bivalve shells,,99993,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.0668,,empty gastropod shells,,99994,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.0477,1.0509,Arctic cod,Boreogadus saida,21725,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,2.9458,33.2072,saffron cod,Eleginus gracilis,21735,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.3338,0.2102,polar eelpout,Lycodes turneri,24189,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,1.144,,jellyfish unid.,Scyphozoa,40500,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.0668,,sea raspberry,Gersemia sp.,41201,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.1335,,sea anemone unid.,Actiniaria,43000,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.3813,,circumboreal toad crab,Hyas coarctatus,68577,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.0954,,snow crab,Chionoecetes opilio,68580,27,3.6,11.7,21,198808,79
64.5045,-166.93483,DD-03,,1988,8,23,0.0191,0.6305,snake prickleback,Lumpenus sagitta,23808,27,3.6,11.7,21,198808,79
64.34583,-166.925,CC-03,,1988,8,23,0.1135,3.7555,snake prickleback,Lumpenus sagitta,23808,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,6.7192,,basketstar,Gorgonocephalus eucnemis,83020,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,5.7255,,red king crab,Paralithodes camtschaticus,69322,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.2744,2.5037,yellowfin sole,Limanda aspera,10210,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.8896,1.2518,starry flounder,Platichthys stellatus,10220,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,7.6562,,,Psolus sp.,85210,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,2.328,,sea potato,Styela rustica,98082,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,4.2208,,sea onion,Boltenia ovifera,98105,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,18.0947,,compound ascidian unid.,,98300,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.8329,2.5037,Alaska plaice,Pleuronectes quadrituberculatus,10285,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.0474,2.5037,sturgeon poacher,Podothecus accipenserinus,20040,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,3.0568,62.3833,,Gymnocanthus sp.,21313,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.7759,40.4761,ribbed sculpin,Triglops pingeli,21355,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,4.4384,24.4109,shorthorn (=warty) sculpin,Myoxocephalus scorpius,21368,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,15.369,148.1343,plain sculpin,Myoxocephalus jaok,21371,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,2.2239,34.2169,antlered sculpin,Enophrys diceraus,21388,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.0568,2.5037,eyeshade sculpin,Nautichthys pribilovius,21405,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.1135,1.2518,Arctic cod,Boreogadus saida,21725,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,44.4511,474.2383,saffron cod,Eleginus gracilis,21735,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.2176,3.7555,snailfish unid.,Liparidae,22200,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.0568,1.2518,Arctic shanny,Stichaeus punctatus,23804,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.9464,,sea raspberry,Gersemia sp.,41201,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,2.8296,,sea anemone unid.,Actiniaria,43000,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,22.3155,,,Balanus sp.,65201,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,7.3249,,shrimp unid.,,66000,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,35.0158,,circumboreal toad crab,Hyas coarctatus,68577,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.3881,,snow crab,Chionoecetes opilio,68580,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.5016,,splendid hermit,Labidochirus splendescens,69061,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,17.5931,,fuzzy hermit crab,Pagurus trigonocheirus,69086,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,5.8864,,hairy hermit crab,Pagurus capillatus,69120,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,2.328,,,Beringius beringii,71772,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.5016,,fat whelk,Neptunea ventricosa,71882,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.2176,,two-keel hairysnail,Trichotropis bicarinata,72305,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,9.0472,,mottled sea star,Evasterias troschelii,80015,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,6.1042,,,Leptasterias polaris,80590,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,9.5488,,,Leptasterias arctica,80594,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.6151,,rose sea star,Crossaster papposus,81095,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,0.3881,,obscure sea star,Pteraster obscurus,81355,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,21.1421,,purple-orange sea star,Asterias amurensis,81742,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,1.3722,,blue king crab,Paralithodes platypus,69323,31,3.4,9.7,21,198808,80
64.34583,-166.925,CC-03,,1988,8,23,15.653,,green sea urchin,Strongylocentrotus droebachiensis,82510,31,3.4,9.7,21,198808,80
64.34467,-167.31833,CC-02,,1988,8,23,1.2802,69.6757,ribbed sculpin,Triglops pingeli,21355,31,2.8,7.7,21,198808,81
64.34467,-167.31833,CC-02,,1988,8,23,1.0701,2.2049,snailfish unid.,Liparidae,22200,31,2.8,7.7,21,198808,81
64.34467,-167.31833,CC-02,,1988,8,23,5.1007,,chiton unid.,Polyplacophora,70100,31,2.8,7.7,21,198808,81
64.34467,-167.31833,CC-02,,1988,8,23,0.1001,5.7328,snake prickleback,Lumpenus sagitta,23808,31,2.8,7.7,21,198808,81
64.34467,-167.31833,CC-02,,1988,8,23,0.26,,thick-ribbed whelk,Colus spitzbergensis,71726,31,2.8,7.7,21,198808,81
64.34467,-167.31833,CC-02,,1988,8,23,0.51,,shouldered whelk,Volutopsius stefanssoni,71763,31,2.8,7.7,21,198808,81
64.34467,-167.31833,CC-02,,1988,8,23,0.26,,,Beringius stimpsoni,71774,31,2.8,7.7,21,198808,81
64.34467,-167.31833,CC-02,,1988,8,23,3.8306,,fat whelk,Neptunea ventricosa,71882,31,2.8,7.7,21,198808,81
64.34467,-167.31833,CC-02,,1988,8,23,1.0202,,,Plicifusus kroyeri,71891,31,2.8,7.7,21,198808,81
64.34467,-167.31833,CC-02,,1988,8,23,0.51,,two-keel hairysnail,Trichotropis bicarinata,72305,31,2.8,7.7,21,198808,81
64.34467,-167.31833,CC-02,,1988,8,23,0.26,,many-rib Cyclocardia,Cyclocardia crebricostata,74655,31,2.8,7.7,21,198808,81
